SchemeCode,AMC,SchemeType,CategoryRaw,Category,SubCategory
153322,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153323,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153324,Helios Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,Equity,Mid Cap Fund
153325,Helios Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,Equity,Mid Cap Fund
153326,Helios Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,Equity,Mid Cap Fund
153327,Helios Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,Equity,Mid Cap Fund
153328,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153329,Groww Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153330,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153331,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153332,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153333,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153334,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153335,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153336,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153337,Union Mutual Fund,Open Ended Schemes,Other Scheme - Gold ETF,Other,Gold ETF
153338,Union Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153339,Union Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153340,Union Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153341,Union Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153342,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153343,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153344,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153345,DSP Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153346,DSP Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153347,DSP Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153348,DSP Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153349,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153350,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153351,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153352,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153353,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153354,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153355,WhiteOak Capital Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,Hybrid,Equity Savings
153356,WhiteOak Capital Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,Hybrid,Equity Savings
153357,360 ONE Mutual Fund,Open Ended Schemes,Other Scheme - Gold ETF,Other,Gold ETF
153362,Navi Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153363,Navi Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153364,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153365,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153366,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153367,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153368,Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153369,Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153370,Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153371,Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153372,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153373,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153374,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153375,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153376,Unifi Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Hybrid,Dynamic Asset Allocation or Balanced Advantage
153377,Unifi Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Hybrid,Dynamic Asset Allocation or Balanced Advantage
153378,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153379,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153380,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153381,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153382,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153383,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153384,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153385,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153386,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153387,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153388,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153389,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153390,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153391,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153392,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153393,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153394,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153395,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153396,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153397,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153398,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153399,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153400,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153401,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153402,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153403,HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153404,HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153405,HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153406,Motilal Oswal Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153407,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153408,Bandhan Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153409,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153410,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153411,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153412,ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153413,Zerodha Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153414,Axis Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153415,360 ONE Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153416,Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153417,Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153418,Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153419,Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,Debt,Low Duration Fund
153420,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153421,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153422,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153423,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153424,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153425,Tata Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153426,quant Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
153427,quant Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
153428,quant Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
153429,quant Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,Hybrid,Arbitrage Fund
153431,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153432,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153433,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153434,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153435,SBI Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153436,Zerodha Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
153437,Bajaj Finserv Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
153438,Bajaj Finserv Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
153441,UTI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153442,UTI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153443,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153444,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153445,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153447,Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153448,Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153449,Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153450,Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153451,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153452,Groww Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153453,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153454,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153455,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153456,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153457,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153458,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153459,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153460,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153461,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153462,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153463,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153464,Kotak Mahindra Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153465,Canara Robeco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Hybrid,Multi Asset Allocation
153466,Canara Robeco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Hybrid,Multi Asset Allocation
153467,Canara Robeco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Hybrid,Multi Asset Allocation
153468,Canara Robeco Mutual Fund,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Hybrid,Multi Asset Allocation
153469,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153470,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153471,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153472,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153473,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153474,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153475,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153476,Nippon India Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153477,Groww Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,Debt,Gilt Fund
153478,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153479,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153480,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153481,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153482,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153483,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153484,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153485,Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
153486,DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153487,DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153488,DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153489,DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153494,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153495,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153496,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153497,Edelweiss Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153498,SBI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153499,SBI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153500,SBI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153501,SBI Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153502,Groww Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,Debt,Gilt Fund
153503,Groww Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,Debt,Gilt Fund
153504,Groww Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,Debt,Gilt Fund
153505,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153506,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153507,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153508,Bajaj Finserv Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153509,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153510,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153511,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153512,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153513,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153514,Tata Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153515,UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
153516,UTI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
153517,HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153518,HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153519,Mirae Asset Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153524,Groww Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153525,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153526,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153527,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153528,Groww Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
153529,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153530,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds,Other,Index Funds
153531,Angel One Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153532,Motilal Oswal Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153533,Samco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
153534,Samco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
153535,Motilal Oswal Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,Other,Other  ETFs
153536,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,Other,FoF Domestic
